case	distancePaper	distanceNosotros	optimos
6326	0	1586	2162
6327	0	843	1344
6328	5599	4328	4995
6329	1563	712	1414
6330	0	822	993
6331	1598	1082	1385
6332	2298	1589	2012
6333	2596	1708	2163
6334	3998	2522	3119
6335	1726	911	1308
6336	780	359	708
6337	2798	1725	2360
6338	4499	2930	3723
6339	1483	1100	1389
6340	0	510	712
6341	2698	1595	2009
6342	5299	3973	4657
6343	3198	1756	2187
6344	1797	1318	1507
6345	2799	1921	2326
6346	3499	2238	2836
6347	0	2574	3091
6348	582	364	523
6349	3699	2581	3197
6350	1779	1352	1613
6351	0	782	950
6352	1580	717	1438
6353	3099	2177	2742
6354	1517	1247	1429
6355	5799	3608	4432
6356	0	2364	2898
6357	685	370	633
6358	2599	1961	2335
6359	1681	1041	1269
6360	1798	1167	1466
6361	4058	2962	3392
6362	0	1894	2376
6363	2799	1933	2309
6364	4599	3152	3764
6365	1799	1242	1599
6366	1186	745	984
6367	0	804	1234
6368	1481	864	1298
6369	2999	2383	2733
6370	1598	691	1402
6371	242	460	727
6372	918	449	892
6373	1269	625	826
6374	787	448	616
6375	3799	2552	3054
6376	0	3707	4340
6377	1598	1174	1447
6378	0	4982	5790
6379	4498	3060	3583
6380	1878	1350	1700
6381	162	352	524
6382	1381	1053	1228
6383	0	4074	4755
6384	1186	532	1095
6385	889	628	812
6386	3299	2368	2943
6387	3498	2691	3138
6388	0	3577	4118
6389	3397	2431	3079
6390	5199	3904	4401
6391	1596	732	1438
6392	2198	1215	1424
6393	0	485	637
6394	668	409	540
6395	3799	2384	2967
6396	7199	4967	5824
6397	1699	1387	1557
6398	1979	1537	1801
6399	3598	2469	3181
6400	1879	1052	1357
6401	799	365	741
6402	3464	2451	3049
6403	1999	1167	1784
6404	0	3468	4043
6405	2078	1282	1813
6406	2798	1543	2140
6407	1799	1078	1390
6408	5099	3491	4099
6409	5599	3961	4512
6410	3898	2487	2924
6411	0	2059	2586
6412	2699	1819	2438
6413	1596	1034	1333
6414	1494	1188	1385
6415	0	630	976
6416	6199	4552	5238
6417	6899	4641	5585
6418	2096	1211	1803
6419	3799	2468	3185
6420	3068	2326	2588
6421	5399	3707	4402
6422	2399	1703	2143
6423	1299	685	1097
6424	3364	2241	2737
6425	1781	1126	1494
6426	2699	2143	2401
6427	2699	1924	2363
6428	0	2762	3272
6429	3398	2608	3069
6430	2299	1853	2125
6431	0	1039	1365
6432	1063	639	997
6433	0	729	827
6434	4198	3169	3722
6435	3498	2223	2824
6436	977	467	922
6437	1899	1159	1467
6438	3398	2655	3015
6439	3298	2027	2713
6440	2297	1339	1704
6441	3097	1937	2604
6442	4598	3584	4110
6443	2297	1629	2083
6444	4199	2968	3512
6445	0	2773	3161
6446	307	329	676
6447	3598	2642	3248
6448	3899	2950	3419
6449	0	1795	2111
6450	5099	3251	3782
6451	3199	2333	2741
6452	1999	1661	1834
6453	1999	1282	1579
6454	169	179	349
6455	0	751	1121
6456	2099	1650	1940
6457	870	625	800
6458	1999	1389	1737
6459	0	1171	1354
6460	3067	2130	2770
6461	3761	2954	3379
6462	3898	2764	3413
6463	1582	1177	1394
6464	1596	740	1442
6465	4799	3707	4341
6466	3398	2505	3001
6467	340	359	734
6468	5299	4147	4693
6469	0	1075	1343
6470	1233	813	1163
6471	3298	2178	2832
6472	3266	1706	2244
6473	0	4211	4851
6474	2230	1416	1915
6475	1469	1005	1355
6476	1194	552	1086
6477	0	545	725
6478	2998	2059	2658
6479	0	369	560
6480	1744	1052	1583
6481	2497	1806	2126
6482	5199	4076	4720
6483	0	1093	1272
6484	751	366	721
6485	4399	2805	3476
6486	0	925	1366
6487	0	813	1077
6488	5098	3674	4409
6489	1549	893	1248
6490	1709	947	1450
6491	1481	1059	1331
6492	1010	767	943
6493	157	170	356
6494	345	356	694
6495	2498	1462	1696
6496	2154	1704	1963
6497	1566	895	1436
6498	3298	2590	2870
6499	1076	765	807
6500	4799	2516	3280
6501	4751	3431	3999
6502	0	770	1295
6503	2699	1813	2454
6504	0	544	722
6505	0	1501	1954
6506	1221	954	1138
6507	3761	2621	3252
6508	0	826	1283
6509	2299	1406	1875
6510	0	3794	4484
6511	6499	4714	5533
6512	790	350	735
6513	0	465	635
6514	1682	1098	1353
6515	2206	1513	1963
6516	0	361	554
6517	163	189	370
6518	1195	542	1060
6519	3761	2371	2934
6520	3365	1945	2371
6521	0	621	975
6522	2474	1627	2259
6523	0	773	1155
6524	1597	784	1111
6525	1996	1161	1791
6526	3265	2521	2852
6527	1580	734	1446
6528	1599	1095	1454
6529	156	523	713
6530	2699	1508	1832
6531	2198	1582	2027
6532	3399	2306	2862
6533	2998	1946	2660
6534	4699	3008	3692
6535	0	1349	1641
6536	0	1252	1813
6537	2276	1676	1967
6538	3067	2069	2526
6539	2546	1931	2302
6540	3599	2804	3157
6541	0	1050	1315
6542	1681	1071	1410
6543	1051	448	631
6544	2999	2117	2787
6545	1861	952	1150
6546	5299	2834	3528
6547	790	439	716
6548	356	365	727
6549	1896	1218	1550
6550	0	918	1186
6551	2898	1797	2490
6552	0	2331	2689
6553	3899	2360	3011
6554	3799	3015	3415
6555	3999	2904	3469
6556	2175	1476	1880
6557	2699	1423	2035
6558	0	1067	1380
6559	1199	873	1052
6560	2099	1400	1756
6561	3099	2168	2501
6562	1897	1447	1665
6563	76	457	546
6564	0	998	1537
6565	0	3128	3709
6566	5398	4139	4829
6567	1185	609	816
6568	1997	1468	1828
6569	987	719	900
6570	1681	982	1539
6571	0	543	810
6572	1895	1429	1707
6573	1698	1001	1515
6574	3761	2506	3132
6575	3464	2254	2781
6576	1147	639	823
6577	2098	1437	1882
6578	1186	733	1095
6579	0	1155	1526
6580	0	1498	1851
6581	799	557	752
6582	3099	2433	2823
6583	1095	810	909
6584	6699	5078	5733
6585	1998	1425	1806
6586	3799	2433	3128
6587	1998	1256	1785
6588	0	4549	5356
6589	1898	1417	1669
6590	984	428	897
6591	251	262	537
6592	165	170	346
6593	265	281	563
6594	3298	2627	2999
6595	1999	1182	1574
6596	430	450	913
6597	0	691	860
6598	3199	2246	2616
6599	0	719	906
6600	1399	736	916
6601	0	2205	2696
6602	2398	1431	1807
6603	6199	4035	4823
6604	2399	1499	2060
6605	1199	518	1044
6606	1796	1215	1446
6607	1880	1086	1718
6608	0	2355	2811
6609	2298	1628	1900
6610	1175	699	1039
6611	5499	4380	4903
6612	0	520	626
6613	1999	1333	1650
6614	2251	1594	1947
6615	1999	1633	1826
6616	2374	1423	2044
6617	255	273	545
6618	1395	1103	1287
6619	1397	618	1282
6620	3799	3050	3399
6621	0	895	1341
6622	175	372	551
6623	0	3062	3516
6624	1397	625	1255
6625	183	185	370
6626	2276	1639	2092
6627	0	981	1336
6628	188	388	569
6629	2273	1395	1908
6630	7199	5400	6079
6631	1496	918	1239
6632	3067	1884	2278
6633	6399	4057	4797
6634	359	378	745
6635	1186	739	1115
6636	1184	892	1070
6637	0	732	1070
6638	0	278	454
6639	3299	2232	2739
6640	5299	2928	3682
6641	0	2905	3386
6642	3798	2121	2741
6643	4899	3795	4295
6644	267	282	548
6645	6399	4709	5243
6646	4298	2981	3655
6647	5199	3905	4495
6648	3398	2469	2925
6649	1599	854	1355
6650	5741	4130	4861
6651	2897	2308	2669
6652	3266	2319	2666
6653	1397	1079	1255
6654	259	452	727
6655	2999	2129	2504
6656	997	717	895
6657	0	439	624
6658	2699	2207	2471
6659	1184	719	1093
6660	1798	945	1519
6661	4899	3383	4065
6662	860	561	727
6663	3299	2517	2887
6664	2999	1831	2487
6665	996	430	881
6666	177	183	381
6667	1194	571	735
6668	3399	2485	2913
6669	2299	1554	2113
6670	3067	2280	2830
6671	6099	3174	4207
6672	1799	1082	1518
6673	2599	1587	2129
6674	4699	3297	3834
6675	7399	5739	6498
6676	3598	2466	3061
6677	4099	3076	3561
6678	1999	1448	1811
6679	242	254	539
6680	4599	3037	3612
6681	0	1166	1631
6682	1598	1154	1380
6683	1699	1044	1355
6684	0	648	826
6685	353	379	732
6686	0	729	1091
6687	2398	1850	2131
6688	0	988	1487
6689	1368	612	1253
6690	1630	882	1386
6691	1798	1240	1374
6692	1583	731	1458
6693	2898	2259	2621
6694	1799	1286	1578
6695	0	763	1186
6696	4849	2922	3691
6697	2299	1273	1961
6698	2571	1497	1767
6699	976	720	908
6700	164	172	340
6701	5299	4025	4737
6702	154	172	340
6703	4599	3045	3619
6704	4099	2949	3570
6705	1397	620	1262
6706	0	759	1174
6707	5999	4636	5268
6708	1395	611	1257
6709	2197	1159	1479
6710	2399	1459	2185
6711	5599	2839	3747
6712	170	179	367
6713	2199	1491	1836
6714	2799	1795	2451
6715	0	2214	2577
6716	7199	4383	5320
6717	4948	3039	3736
6718	949	448	905
6719	0	1136	1416
6720	0	537	812
6721	0	1891	2182
6722	3698	2030	2367
6723	3399	2474	3014
6724	2898	2185	2546
6725	1497	896	1356
6726	1879	1564	1751
6727	0	4136	4693
6728	0	2784	3532
6729	3299	2350	2713
6730	1896	1280	1726
6731	1382	638	1251
6732	1581	722	1463
6733	5199	3729	4331
6734	1195	554	1098
6735	4099	2884	3486
6736	0	1628	2243
6737	4699	3263	3999
6738	0	548	721
6739	6236	3883	4855
6740	1396	630	1264
6741	2327	1297	1992
6742	4399	3165	3674
6743	1696	892	1298
6744	181	464	640
6745	4598	3298	3804
6746	174	371	547
6747	2599	1738	2089
6748	5199	3949	4640
6749	1369	635	1264
6750	3299	2064	2674
6751	4898	3394	3868
6752	2175	1348	1639
6753	0	2680	3439
6754	0	2712	2986
6755	4599	2824	3612
6756	160	167	346
6757	1499	1169	1354
6758	1299	993	1172
6759	0	905	1075
6760	2275	1656	1997
6761	0	353	526
6762	2999	1938	2658
6763	4699	3540	4255
6764	2870	1816	2208
6765	4598	3059	3487
6766	0	3646	4349
6767	1799	1410	1591
6768	1073	626	981
6769	2899	1604	2134
6770	335	343	718
6771	1877	1456	1720
6772	978	447	879
6773	1296	956	1022
6774	1384	622	1250
6775	1084	811	977
6776	225	246	515
6777	2546	2040	2308
6778	262	273	539
6779	1699	762	924
6780	3299	2180	2630
6781	2908	2132	2669
6782	3599	2481	3203
6783	1371	639	787
6784	0	712	965
6785	2399	1633	2199
6786	1398	920	1104
6787	6099	4808	5428
6788	2297	1341	1808
6789	1999	1165	1802
6790	2499	1707	2226
6791	0	3883	4622
6792	145	175	358
6793	260	276	551
6794	0	1252	1621
6795	1270	640	1063
6796	0	2073	2402
6797	4099	3195	3615
6798	435	446	913
6799	1979	1521	1788
6800	0	3250	3760
6801	4799	3434	4104
6802	3299	2370	2917
6803	3099	1856	2224
6804	2398	1399	2059
6805	0	621	804
6806	4399	3502	3946
6807	4099	3221	3644
6808	1398	621	1228
6809	1996	1108	1707
6810	1582	743	1450
6811	1197	533	1075
6812	5099	3048	3613
6813	0	699	1142
6814	245	349	613
6815	1353	618	1246
6816	1979	1173	1814
6817	1395	725	1092
6818	1367	931	1122
6819	2297	1529	2070
6820	1899	1313	1654
6821	1583	722	1458
6822	4799	3596	4093
6823	433	450	906
6824	3499	2146	2721
6825	3999	2548	3027
6826	3999	2645	3275
6827	4099	2866	3274
6828	1880	1495	1653
6829	1598	718	1452
6830	1064	808	1000
6831	2499	1915	2276
6832	3498	2331	2768
6833	3799	2473	3084
6834	3298	2226	2745
6835	4605	3697	4158
6836	4398	2516	3112
6837	2697	1498	1975
6838	2399	1685	2111
6839	2799	1887	2376
6840	1567	1085	1319
6841	1898	990	1448
6842	362	382	744
6843	0	815	1136
6844	0	531	728
6845	0	5521	6238
6846	1195	548	1082
6847	3799	2853	3217
6848	6399	5100	5761
6849	3799	2753	3171
6850	3599	2236	2801
6851	4299	3097	3660
6852	1150	527	1073
6853	1899	1493	1673
6854	2199	1606	1978
6855	1938	1554	1680
6856	3999	3135	3579
6857	1897	1314	1592
6858	4751	3263	3790
6859	1598	1103	1291
6860	1998	1253	1665
6861	418	427	879
6862	3299	2206	2726
6863	4898	3834	4370
6864	0	2836	3213
6865	6499	4844	5501
6866	2599	1615	2118
6867	0	766	1021
6868	173	190	371
6869	4399	2367	2961
6870	1399	838	1041
6871	0	761	990
6872	1581	724	1461
6873	1697	1005	1563
6874	3699	2556	3192
6875	2099	1591	1838
6876	2499	1605	2267
6877	691	439	633
6878	4898	3620	4323
6879	4299	2784	3443
6880	3299	2333	2683
6881	4999	3621	4232
6882	1778	992	1235
6883	3299	2525	2969
6884	360	370	727
6885	3698	2112	2709
6886	3899	2517	3057
6887	0	4397	5028
6888	1397	608	1232
6889	1197	528	1078
6890	4398	3282	3811
6891	1342	639	1270
6892	2498	1498	2117
6893	0	4383	5154
6894	360	376	734
6895	1482	882	1188
6896	3499	2459	3225
6897	0	555	726
6898	6299	4731	5421
6899	1299	815	1168
6900	0	974	1244
6901	4399	3239	3939
6902	256	264	543
6903	791	356	542
6904	145	172	355
6905	2699	1646	2358
6906	2015	1418	1779
6907	3899	2843	3324
6908	2198	1388	1711
6909	1565	1024	1344
6910	2898	2076	2615
6911	0	3277	3716
6912	1796	1170	1537
6913	1999	1286	1562
6914	4799	3621	4217
6915	3099	1933	2587
6916	1763	851	1081
6917	2197	1736	2018
6918	0	831	1099
6919	2799	1856	2455
6920	1799	1198	1375
6921	1399	612	1237
6922	1397	632	1285
6923	1198	865	1043
6924	0	810	1181
6925	0	724	1091
6926	1565	968	1425
6927	0	1376	1711
6928	2176	1687	1946
6929	169	274	460
6930	5198	4028	4633
6931	0	4535	5123
6932	157	332	495
6933	0	715	888
6934	1898	1544	1731
6935	163	199	390
6936	2350	1798	2003
6937	2155	1713	1978
6938	178	376	552
6939	1256	814	1150
6940	1385	904	1258
6941	2714	1483	2005
6942	1083	621	979
6943	1697	965	1374
6944	0	1686	1951
6945	2199	1266	1990
6946	967	716	891
6947	1385	625	1237
6948	3399	2568	2985
6949	134	323	427
6950	1998	1174	1815
6951	976	445	895
6952	2375	1349	1730
6953	2997	1900	2499
6954	5399	3889	4536
6955	265	280	530
6956	2499	1376	1693
6957	2199	1168	1799
6958	0	2606	3439
6959	3099	2091	2809
6960	2999	1952	2655
6961	2699	1667	2161
6962	332	350	692
6963	1581	714	1431
6964	0	614	888
6965	1699	1196	1477
6966	2998	2189	2738
6967	0	1524	1962
6968	0	4970	5571
6969	2276	1303	1719
6970	164	187	366
6971	1998	1618	1806
6972	3198	2257	2905
6973	2799	1928	2554
6974	3899	2093	2725
6975	1698	1279	1546
6976	3399	2430	3044
6977	4355	3137	3823
6978	4599	2741	3234
6979	999	453	910
6980	1798	1302	1675
6981	0	1374	1818
6982	5147	3522	4222
6983	2472	1925	2142
6984	2199	1390	1839
6985	0	808	1162
6986	2799	2180	2550
6987	1997	1425	1784
6988	446	467	904
6989	0	413	596
6990	2098	1551	1909
6991	1194	546	1105
6992	999	450	932
6993	4354	3301	3773
6994	1798	1402	1586
6995	2198	1530	1992
6996	2799	1439	1910
6997	0	695	853
6998	4298	3425	3865
6999	257	270	534
7000	2299	1386	2042
7001	3499	2551	3081
7002	4652	3408	3958
7003	2296	1352	2046
7004	247	447	701
7005	1062	359	529
7006	0	365	548
7007	2399	1481	1880
7008	1341	909	1150
7009	0	373	516
7010	5899	4592	5277
7011	995	588	734
7012	3662	2674	3135
7013	2198	1552	2021
7014	2276	1517	2064
7015	1581	931	1267
7016	3199	2393	2939
7017	348	366	728
7018	2799	2091	2544
7019	0	4447	5127
7020	4199	2782	3529
7021	3399	2443	2877
7022	4999	3134	3923
7023	0	654	827
7024	0	1450	1949
7025	0	1739	2083
7026	1582	954	1227
7027	3899	2525	3303
7028	1565	744	1465
7029	1682	1015	1560
7030	0	3579	4241
7031	2397	1900	2156
7032	2197	1346	1573
7033	1550	841	1137
7034	122	309	453
7035	0	1870	2302
7036	1798	1070	1523
7037	1647	1088	1254
7038	3198	2551	2910
7039	2297	1628	1899
7040	4599	3341	3968
7041	6799	5430	6153
7042	2299	1635	2092
7043	0	829	1013
7044	0	695	960
7045	2276	1755	1967
7046	6899	5245	5851
7047	2898	1758	2308
7048	2077	1456	1906
7049	993	454	903
7050	3398	2617	3025
7051	5699	3634	4285
7052	2298	1321	2047
7053	1599	673	907
7054	3699	2226	2656
7055	1682	1015	1555
7056	853	561	725
7057	3399	2291	2944
7058	1567	897	1246
7059	3598	2315	2835
7060	1698	1097	1418
7061	1272	789	1015
7062	2798	1825	2563
7063	0	3216	3877
7064	2898	2148	2609
7065	2999	1876	2258
7066	3299	2352	2987
7067	2573	1775	2021
7068	745	387	636
7069	2671	2090	2459
7070	265	475	760
7071	3299	2085	2664
7072	2898	1895	2311
7073	3998	2776	3440
7074	0	1710	2366
7075	1384	643	1300
7076	2699	1696	2203
7077	1398	1110	1287
7078	2899	2027	2418
7079	152	180	375
7080	4899	3654	4321
7081	0	2884	3259
7082	3799	3029	3473
7083	1074	833	1019
7084	222	501	718
7085	1580	716	1421
7086	0	621	887
7087	1681	1345	1530
7088	2499	1644	2268
7089	1761	1228	1454
7090	0	882	1365
7091	2870	2294	2570
7092	0	1317	1684
7093	1368	610	1239
7094	7599	6056	6725
7095	3398	2523	2981
7096	0	3371	3997
7097	3898	2966	3521
7098	181	375	550
7099	249	269	539
7100	5099	3550	4323
7101	2771	2158	2506
7102	4311	2765	3407
7103	2899	2025	2553
7104	4355	3114	3729
7105	0	4112	4754
7106	0	1572	2188
7107	2299	1392	1812
7108	3365	2141	2681
7109	2230	1095	1392
7110	0	3372	3751
7111	2999	1968	2269
7112	0	827	1207
7113	2349	1392	2031
7114	4498	3537	4071
7115	4999	3371	3966
7116	6399	5021	5734
7117	2297	1600	2033
7118	1899	1264	1727
7119	413	424	880
7120	0	2753	3303
7121	2098	1526	1791
7122	2698	2109	2476
7123	309	331	678
7124	1197	553	1099
7125	3799	3020	3391
7126	1356	686	963
7127	798	548	632
7128	1698	1393	1585
7129	0	926	1095
7130	0	5793	6492
7131	4599	3413	3776
7132	3266	1984	2512
7133	878	395	607
7134	5599	4476	5106
7135	1699	1206	1481
7136	1096	713	975
7137	350	368	724
7138	889	642	823
7139	5699	4276	4868
7140	2898	1821	2464
7141	0	2195	2815
7142	4099	3005	3587
7143	154	169	340
7144	2399	1711	2086
7145	1779	802	1095
7146	2199	1288	1708
7147	0	353	538
7148	0	2483	2864
7149	2078	1596	1875
7150	997	462	911
7151	0	3587	4244
7152	3898	2809	3228
7153	0	361	552
7154	2899	1933	2666
7155	1899	1400	1546
7156	2547	1477	1855
7157	0	826	1013
7158	6599	5213	5939
7159	0	4361	5013
7160	2999	1888	2348
7161	2199	1364	1730
7162	3798	2364	2814
7163	2497	1742	2315
7164	2869	1924	2363
7165	3364	2057	2659
7166	6099	4263	5040
7167	2599	1845	2271
7168	2870	1843	2183
7169	5399	3185	3887
7170	1101	519	1031
7171	0	2314	2929
7172	5299	3932	4581
7173	3398	2737	3106
7174	2771	1840	2199
7175	2276	1223	1935
7176	3899	2807	3240
7177	1796	1382	1662
7178	2099	1498	1934
7179	2798	2152	2483
7180	149	346	453
7181	0	2763	3460
7182	0	1364	2088
7183	1096	714	977
7184	6999	4432	5283
7185	4256	2978	3678
7186	154	249	425
7187	1325	619	1224
7188	775	367	719
7189	3464	2139	2843
7190	1483	649	944
7191	1369	809	1258
7192	2573	1897	2270
7193	3399	2427	2766
7194	0	3864	4456
7195	1257	904	1113
7196	4099	2838	3308
7197	1198	919	1102
7198	1367	634	1245
7199	1482	1085	1368
7200	1998	1139	1725
7201	0	1894	2341
7202	6699	4748	5437
7203	1781	1301	1454
7204	2198	1540	1933
7205	0	1993	2443
7206	3299	1967	2541
7207	250	271	529
7208	3698	2383	2871
7209	5840	4036	4579
7210	1880	1360	1706
7211	0	628	824
7212	4799	3861	4197
7213	2998	2292	2654
7214	2176	1397	1845
7215	1797	1264	1612
7216	151	426	596
7217	897	558	738
7218	0	4245	4810
7219	164	279	460
7220	1197	562	1119
7221	3298	2217	2645
7222	3799	2635	3275
7223	1899	1015	1412
7224	3499	1966	2630
7225	0	401	579
7226	4499	3076	3747
7227	2771	1608	2233
7228	2743	2031	2448
7229	4199	3207	3732
7230	252	261	538
7231	5799	3454	4260
7232	1899	1321	1676
7233	3197	2003	2505
7234	2299	1537	1868
7235	1186	521	730
7236	2497	1942	2212
7237	964	437	539
7238	967	702	831
7239	3200	2035	2732
7240	3999	2562	3116
7241	5098	3996	4621
7242	1877	1106	1741
7243	0	484	704
7244	4699	3435	3988
7245	3498	2465	2821
7246	0	1049	1465
7247	4398	3293	3869
7248	4999	3794	4505
7249	851	523	707
7250	2076	1215	1814
7251	0	1123	1308
7252	2374	1453	1698
7253	6499	4442	5172
7254	175	359	531
7255	5299	3682	4255
7256	0	5913	6620
7257	2797	2089	2528
7258	0	3056	3582
7259	4999	3763	4463
7260	3799	2609	3246
7261	2698	1817	2359
7262	1662	1332	1515
7263	4099	2970	3691
7264	0	2962	3446
7265	5499	3912	4413
7266	2133	1266	1981
7267	1185	688	890
7268	988	439	907
7269	0	571	711
7270	2296	1876	2151
7271	2276	1720	1994
7272	1370	1022	1192
7273	1596	730	1494
7274	3067	2043	2653
7275	2798	1887	2423
7276	3799	2901	3420
7277	0	3399	4134
7278	1259	1006	1169
7279	3298	1883	2358
7280	5099	3661	4226
7281	0	446	620
7282	2699	1699	2077
7283	1518	1181	1347
7284	1451	1152	1339
7285	5499	3740	4508
7286	2299	1329	1642
7287	6199	4855	5580
7288	2599	1709	2087
7289	2197	1328	1866
7290	3624	2819	3259
7291	0	755	1111
7292	3999	2662	3119
7293	3699	2367	2900
7294	2498	1518	2083
7295	0	726	1093
7296	2057	1275	1812
7297	1186	665	902
7298	1162	751	999
7299	163	181	374
7300	0	3529	4081
7301	1699	977	1526
7302	4157	3200	3634
7303	0	967	1520
7304	4799	3770	4318
7305	2199	1482	1937
7306	0	4748	5358
7307	4598	3409	3917
7308	1598	1181	1441
7309	3297	2268	2717
7310	3999	2388	2871
7311	6199	4707	5368
7312	232	262	535
7313	4699	2762	3355
7314	4399	2857	3378
7315	0	543	811
7316	0	850	1129
7317	2699	2086	2438
7318	3099	2288	2624
7319	1284	715	1078
7320	4699	2673	3468
7321	0	4057	4755
7322	3098	2297	2730
7323	3799	2891	3394
7324	0	1533	1999
7325	0	2964	3668
7326	0	559	736
7327	4399	3296	3812
7328	3899	2673	3141
7329	1859	1291	1749
7330	2598	1919	2226
7331	2699	1259	1600
7332	0	4090	5056
7333	1599	1238	1405
7334	6999	5340	5954
7335	691	431	618
7336	1498	838	1349
7337	1595	728	1455
7338	4398	3205	3844
7339	1159	553	1095
7340	1371	640	1269
7341	3298	2434	2849
7342	4499	3159	3667
7343	5799	3611	4366
7344	0	1443	1625
7345	3399	2389	3028
7346	1999	1186	1800
7347	989	537	892
7348	986	466	917
7349	797	366	731
7350	3797	2581	3299
7351	3699	2317	2907
7352	247	447	712
7353	1598	745	1470
7354	3662	2464	2966
7355	0	3009	3641
7356	1182	852	1043
7357	175	185	374
7358	3999	2535	3221
7359	0	991	1161
7360	3266	2323	2944
7361	2598	1530	2127
7362	4798	3418	4173
7363	1484	1021	1366
7364	2697	1896	2350
7365	1497	1176	1361
7366	0	1203	1671
7367	2197	1551	1843
7368	1799	800	1000
7369	0	2497	3096
7370	2176	1702	1960
7371	1297	876	1142
7372	2198	1702	1952
7373	1646	1221	1486
7374	1797	1260	1549
7375	0	671	934
7376	2869	1812	2460
7377	0	953	1305
7378	0	4447	5189
7379	4799	3531	4193
7380	2899	1992	2484
7381	5999	4291	4961
7382	5599	4151	4701
7383	4699	3428	4027
7384	4699	3194	3778
7385	6533	5141	5604
7386	3798	2861	3375
7387	2697	1648	2157
7388	3099	2066	2599
7389	4999	2844	3642
7390	1398	946	1205
7391	2099	1274	1789
7392	3233	2511	2879
7393	1613	846	1318
7394	1598	1284	1394
7395	2099	1258	1909
7396	0	617	788
7397	3298	2237	2757
7398	1898	1237	1474
7399	0	561	761
7400	0	3631	4198
7401	149	169	346
7402	2099	1340	1876
7403	3167	2043	2567
7404	4698	3361	4060
7405	4499	3071	3768
7406	1878	1214	1520
7407	4799	3595	4071
7408	152	169	344
7409	1454	1171	1346
7410	2770	2123	2467
7411	4198	3354	3800
7412	4399	3050	3677
7413	2597	1632	2101
7414	2699	2178	2454
7415	1483	979	1165
7416	4299	3052	3563
7417	2799	1803	2508
7418	0	1759	2151
7419	177	362	542
7420	2599	2034	2284
7421	0	707	1066
7422	1398	995	1169
7423	1087	542	915
7424	6999	5416	6127
7425	1699	1250	1530
7426	2175	1602	1970
7427	3999	2606	3188
7428	1597	1129	1411
7429	895	541	647
7430	339	436	781
7431	0	3511	4028
7432	0	2441	2881
7433	4399	3160	3868
7434	1199	859	1007
7435	2198	1446	1897
7436	3599	2548	3259
7437	1596	1271	1456
7438	1999	1449	1816
7439	2869	1744	2177
7440	3498	2775	3131
7441	1367	642	1242
7442	0	788	1070
7443	3499	2484	2830
7444	0	922	1304
7445	3561	2263	2718
7446	344	372	754
7447	3499	2671	3017
7448	4098	3094	3530
7449	6499	4557	5281
7450	2299	1307	1825
7451	0	1017	1402
7452	3099	1999	2692
7453	3166	2298	2767
7454	0	704	900
7455	5899	3823	4480
7456	1398	634	1247
7457	3799	1976	2691
7458	0	358	549
7459	795	350	720
7460	3999	3030	3460
7461	1173	730	1084
7462	170	534	722
7463	2499	1739	2187
7464	0	860	1220
7465	0	2291	3001
7466	0	2589	3239
7467	3199	2432	2855
